Temperature,Cp,S,H
100.0,28.12198320260416,100.17680831177405,2.9402567167480846
200.0,27.759943227549172,119.3284125843685,5.701874317270105
300.0,28.603515581107413,130.74689155583945,8.520903686603484
400.0,29.181602526611623,139.06295147987632,11.413007372810107
500.0,29.4446016061869,145.60799620873433,14.346605975528758
600.0,29.493360592195494,150.98298072821876,17.294757535712076
700.0,29.461125406508835,155.52712038424056,20.242568877017522
800.0,29.49097523287964,159.46155576736743,23.189048441155148
900.0,29.72967335836049,162.94610179038148,26.147723899670176
1000.0,30.325578076940975,166.1054903634069,29.14688919865604
1100.0,30.325578076940975,166.1054903634069,29.14688919865604
1200.0,30.81634160055036,169.01922563860003,32.4723207479503
1300.0,31.266019503036038,171.72013002130208,35.844662354668024
1400.0,31.68549306982622,174.23948509034867,39.260389409635735
1500.0,32.08188124661559,176.60226478626777,42.716861483791995
1600.0,32.45999259625003,178.82867368091127,46.2120255627271
1700.0,32.823163217374756,180.93526001816426,49.744230568270446
1800.0,33.17376041946007,182.93573061343253,53.312107343047124
1900.0,33.513496281069834,184.84155544106372,56.91448864018215
2000.0,33.84362889161911,186.66242225353182,60.55035437941404
2100.0,34.1650950090217,188.40658290642338,64.21879332637428
2200.0,34.478599601449126,190.08112045643372,67.91897572064397
2300.0,34.78467757539379,191.6921575490418,71.6501333688861
2400.0,35.08373714289135,193.24502076003486,75.4115449310737
2500.0,35.37609081425287,194.74437150408303,79.20252488516086
2600.0,35.66197789314976,196.19431128568849,83.02241514023274
2700.0,35.941581036130266,197.59846705548932,86.87057858508275
2800.0,36.21503860126209,198.96006099085776,90.74639407043878
2900.0,36.48245396662401,200.2819679714949,94.64925246642699
3000.0,36.74390263955882,201.56676325140776,98.5785535357328
3100.0,36.99943773561986,202.81676225809002,102.53370343212943
3200.0,37.2490942408968,204.03405402236606,106.51411268316232
3300.0,37.49289235695346,205.2205294192226,110.51919455108037
3400.0,37.73084014728817,206.37790515346563,114.54836369177943
3500.0,37.96293564716674,207.50774423442056,118.60103505040288
3600.0,38.18916855767673,208.61147353687005,122.67662294626807
3700.0,38.40952161507493,209.69039893056413,126.77454031030476
3800.0,38.623971704657045,210.7457183702683,130.8941980461521
3900.0,38.83249077220616,211.7785332667288,135.0350044921354
4000.0,39.03504657399453,212.78985840187255,139.19636496601555
4100.0,39.23160329721318,213.7806306057896,143.37768137802576
4200.0,39.42212207579504,214.75171637612686,147.5783519005373
4300.0,39.60656142131321,215.70391859057736,151.79777068491617
4400.0,39.78487758456591,216.63798243873478,156.03532761788742
4500.0,39.957024860303676,217.5546006795764,160.29040811112304
4600.0,40.12295584509179,218.45441831436742,164.5623929188847
4700.0,40.28262165636779,219.33803675115828,168.85065797945236
4800.0,40.435972119227,220.2060175257334,173.15457427679553
4900.0,40.58295592625766,221.058885634431,177.47350771953595
5000.0,40.723520774779644,221.89713252635298,181.80681903473152
5100.0,40.85761348506545,222.72121879584392,186.15386367440553
5200.0,40.98518010249657,223.53157661051043,190.51399173307288
5300.0,41.10616598610257,224.32861190531207,194.8865478747822
5400.0,41.22051588551849,225.1127063692265,199.2708712684176
5500.0,41.32817400806024,225.88421924755383,203.66629553018896
5600.0,41.429084077341926,226.6434889799953,208.07214867239622
5700.0,41.52318938463249,227.39083469212105,212.4877530576829
5800.0,41.61043283396159,228.12655755568065,216.91242535810525
5900.0,41.69075698182933,228.85094203134472,221.34547651843556
6000.0,41.76410407224515,229.56425700584887,225.78621172319745
6100.0,41.83041606771344,230.26675683412233,230.2339303669973
6200.0,41.889634676692985,230.958682295758,234.68792602777438
6300.0,41.941701377981545,231.6402614741327,239.1474864426393
6400.0,41.98655744241278,232.31171056555567,243.6118934860137
6500.0,42.02414395219892,232.9732346250199,248.08042314981958
6600.0,42.0544018182066,233.62502825441916,252.55234552549632
6700.0,42.077271795414475,234.26727623847282,257.02692478765414
6800.0,42.09269449676806,234.90015413305147,261.5034191791902
6900.0,42.10061040561898,235.52382881011235,265.9810809977182
7000.0,42.10095988691155,236.13845896302652,270.459156583178
7100.0,42.09368319725866,236.7441955757001,274.93688630650814
7200.0,42.0787204940316,237.3411823585573,279.41350455927403
7300.0,42.05601184357202,237.92955615415306,283.8882397441619
7400.0,42.02549722862228,238.5094473149169,288.36031426625317
7500.0,41.987116555057334,239.0809800552938,292.8289445250068
7600.0,41.94080965799293,239.6442727803359,297.29334090688263
7700.0,41.886516307334674,240.19943839260796,301.75270777854803
7800.0,41.82417621282605,240.74658457910087,306.20624348061205
7900.0,41.753729028646426,241.2858140796956,310.65314032184364
8000.0,41.675114357604045,241.81722493858214,315.09258457382776
8100.0,41.58827175496467,242.34091073991445,319.52375646602246
8200.0,41.49314073195131,242.85696082887316,323.9458301811826
8300.0,41.38966075894698,243.36546051920683,328.3579738511175
8400.0,41.27777126842914,243.86649128822964,332.7593495527563
8500.0,41.15741165766092,244.36013096017692,337.14911330449377
8600.0,41.02852129116218,244.84645387873994,341.5264150627938
8700.0,40.891039502980405,245.32553106953858,345.8903987190306
8800.0,40.74490559878021,245.7974303932269,350.2402020965476
8900.0,40.590058857767374,246.2622166898715,354.57495694791595
9000.0,40.426438534462484,246.71995191519486,358.89378895237934
9100.0,40.253983860337456,247.17069526922367,363.1958177134674
9200.0,40.072634045326765,247.61450331784872,367.48015675676874
9300.0,39.88232827922439,248.05143010775586,371.7459135278464
9400.0,39.68300573297613,248.48152727515932,375.99218939029066
9500.0,39.4746055598763,248.90484414873382,380.218079623894
9600.0,39.2570668966766,249.32142784711183,384.4226734229422
