Temperature,Cp,S,H
3500.0,37.96293564716674,243.98570485940195,107.89292855632235
3600.0,38.18916855767673,245.08943416185144,111.52234534826752
3700.0,38.40952161507493,246.16835955554552,115.17409160838416
3800.0,38.623971704657045,247.22367899524968,118.8475782403115
3900.0,38.83249077220616,248.2564938917102,122.5422135823748
4000.0,39.03504657399453,249.26781902685394,126.25740295233493
4100.0,39.23160329721318,250.258591230771,129.9925482604251
4200.0,39.42212207579504,251.22967700110826,133.74704767901665
4300.0,39.60656142131321,252.18187921555875,137.52029535947548
4400.0,39.78487758456591,253.11594306371617,141.31168118852665
4500.0,39.957024860303676,254.0325613045578,145.12059057784225
4600.0,40.12295584509179,254.9323789393488,148.94640428168395
4700.0,40.28262165636779,255.81599737613968,152.7884982383316
4800.0,40.435972119227,256.6839781507148,156.64624343175467
4900.0,40.58295592625766,257.5368462594124,160.51900577057512
5000.0,40.723520774779644,258.37509315133434,164.40614598185059
5100.0,40.85761348506545,259.1991794208253,168.30701951760463
5200.0,40.98518010249657,260.00953723549185,172.22097647235196
5300.0,41.10616598610257,260.80657253029347,176.14736151014125
5400.0,41.22051588551849,261.5906669942079,180.0855137998566
5500.0,41.32817400806024,262.3621798725352,184.03476695770803
5600.0,41.429084077341926,263.1214496049767,187.99444899599524
5700.0,41.52318938463249,263.86879531710247,191.9638822773619
5800.0,41.61043283396159,264.604518180662,195.9423834738642
5900.0,41.69075698182933,265.32890265632614,199.92926353027448
6000.0,41.76410407224515,266.04221763083024,203.9238276311163
6100.0,41.83041606771344,266.74471745910375,207.9253751709962
6200.0,41.889634676692985,267.43664292073936,211.93319972785326
6300.0,41.941701377981545,268.11822209911406,215.94658903879815
6400.0,41.98655744241278,268.7896711905371,219.96482497825255
6500.0,42.02414395219892,269.4511952500013,223.98718353813837
6600.0,42.0544018182066,270.1029888794005,228.01293480989509
6700.0,42.077271795414475,270.74523686345424,232.04134296813302
6800.0,42.09269449676806,271.3781147580329,236.07166625574902
6900.0,42.10061040561898,272.00178943509377,240.1031569703569
7000.0,42.10095988691155,272.61641958800794,244.13506145189672
7100.0,42.09368319725866,273.2221562006815,248.16662007130685
7200.0,42.0787204940316,273.81914298353865,252.1970672201527
7300.0,42.05601184357202,274.4075167791344,256.22563130112053
7400.0,42.02549722862228,274.9874079398983,260.25153471929184
7500.0,41.987116555057334,275.5589406802752,264.2739938741254
7600.0,41.94080965799293,276.1222334053173,268.2922191520814
7700.0,41.886516307334674,276.6773990175893,272.3054149198266
7800.0,41.82417621282605,277.22454520408223,276.31277951797057
7900.0,41.753729028646426,277.76377470467696,280.31350525528217
8000.0,41.675114357604045,278.29518556356356,284.30677840334624
8100.0,41.58827175496467,278.8188713648958,288.291779191621
8200.0,41.49314073195131,279.3349214538546,292.26768180286103
8300.0,41.38966075894698,279.84342114418826,296.23365436887593
8400.0,41.27777126842914,280.34445191321106,300.18885896659475
8500.0,41.15741165766092,280.8380915851583,304.13245161441205
8600.0,41.02852129116218,281.3244145037213,308.06358226879206
8700.0,40.891039502980405,281.80349169451995,311.98139482110895
8800.0,40.74490559878021,282.2753910182083,315.8850270947059
8900.0,40.590058857767374,282.7401773148529,319.77361084215437
9000.0,40.426438534462484,283.1979125401763,323.64627174269765
9100.0,40.253983860337456,283.64865589420504,327.5021293998657
9200.0,40.072634045326765,284.09246394283014,331.34029733924694
9300.0,39.88232827922439,284.5293907327373,335.15988300640464
9400.0,39.68300573297613,284.95948790014074,338.9599877649288
9500.0,39.4746055598763,285.3828047737152,342.73970689461225
9600.0,39.2570668966766,285.79938847209326,346.4981295897404
9700.0,39.030328864614596,286.2092839962687,350.2343389574907
9800.0,38.79433057036841,286.61253431722275,353.94741201642796
9900.0,38.54901110694353,287.00918045906565,357.63641969509484
10000.0,38.29430955449723,287.3992615779665,361.30042683068507
