Temperature,Cp,S,H
200.0,29.026344287154867,191.00977269935646,5.813447646634537
300.0,29.452428509987907,205.24697575970163,8.734476963683502
400.0,30.160529597250314,215.01419190648105,11.713266705072842
500.0,31.04217014844994,222.55925170746525,14.772356779018368
600.0,32.002905314700484,228.7854299755002,17.92433453370292
700.0,32.95131203514614,234.13521791060793,21.17252601597614
800.0,33.7968844010989,238.850622505035,24.511168786029454
900.0,34.449460121621236,243.0724735773564,27.925469522287685
1000.0,34.81902567269423,246.88504396222126,31.39162706336571
1100.0,34.81902567269423,246.88504396222126,31.39162706336571
1200.0,35.24796811379025,250.2242595543577,34.65080938034609
1300.0,35.62486070368356,253.30770760033823,37.95012951968808
1400.0,35.96466007559736,256.17284573028815,41.28518508677137
1500.0,36.27715795332161,258.8496954289161,44.652789371548366
1600.0,36.56897438583347,261.3626156132773,48.050563951330325
1700.0,36.84470803521286,263.73160181477385,51.47668406752866
1800.0,37.107627617627685,265.97324555840765,54.929713869428795
1900.0,37.360102353578384,268.101450631827,58.40849657670597
2000.0,37.603878230948695,270.12797426244515,61.91207932746246
2100.0,37.84026011634686,272.0628409232132,65.43966057185358
2200.0,38.070234677305244,273.9146624276018,68.9905524961063
2300.0,38.2945551220641,275.6908882722901,72.56415369453268
2400.0,38.5138007337423,277.3980034625965,76.15992897058345
2500.0,38.72841941690843,279.04168635836726,79.777394187638
2600.0,38.938758578650614,280.6269357635593,83.41610475560498
2700.0,39.14508786134631,282.15817411892925,87.07564677446099
2800.0,39.3476160947786,283.63933195304566,90.75563014589204
2900.0,39.54650408848586,285.0739175050071,94.45568316101162
3000.0,39.741874391286466,286.4650745178836,98.17544820786132
3100.0,39.93381881273201,287.8156305219228,101.91457833741138
3200.0,40.122404274393595,289.12813741603094,105.67273449420627
3300.0,40.307677401765346,290.40490576925976,109.449583266264
3400.0,40.48966815730359,291.6480339684532,113.24479504408521
3500.0,40.668392736788526,292.8594331104833,117.0580425045423
3600.0,40.84385589490816,294.04084836068876,120.88899935467381
3700.0,41.01605282508728,295.19387736083013,124.73733928484619
3800.0,41.18497068859888,296.3199861609389,128.60273509167305
3900.0,41.35058986579317,297.4205230630711,132.48485793942115
4000.0,41.512884985693844,298.4967306960578,136.3833767350458
4100.0,41.6718257777189,299.5497565850358,140.29795759697132
4200.0,41.82737777979841,300.5806624348788,144.2282634016109
4300.0,41.9795029299082,301.59043231042045,148.17395339466887
4400.0,42.128160062450654,302.5799798667837,152.13468285668083
4500.0,42.27330532658177,303.5501547588953,156.11010281416063
4600.0,42.4148925402027,304.5017483392981,160.09985978926258
4700.0,42.552873490679964,305.435498736849,164.10359558209487
4800.0,42.687198191263214,306.3520953951678,168.12094708082418
4900.0,42.817815100505555,307.2521831382416,172.15154609551618
5000.0,42.94467131066381,308.13636582099747,176.19501921232276
5100.0,43.067712709991234,309.00520961458915,180.25098766516615
5200.0,43.186884122977,309.8592459693293,184.31906722251983
5300.0,43.30212943189198,310.6989742924406,188.3988680872523
